"pacto";"comuna";"votacion";"n_candidatos";"p_votacion";"voto_w";"p_candidatos";"voto_w2";"no_pobres";"pobres";"p_pobreza"
"Lista del apruebo";"SAN NICOLAS";1086;5;0,00272014389410916;2,95407626900254;0,00221631205673759;0,00654715485151273;6003;3464;0,365902609063061
"Lista del apruebo";"SAN PABLO";678;6;0,00169821138140516;1,1513873165927;0,00265957446808511;0,00306220031008697;5752;1906;0,248890049621311
"Lista del apruebo";"SAN PEDRO";1248;6;0,00312591121532986;3,90113719673166;0,00265957446808511;0,0103753648849246;5652;1982;0,259627980089075
"Lista del apruebo";"SAN PEDRO DE ATACAMA";103;6;0,000257987864726743;0,0265727500668545;0,00265957446808511;7,06722076246132e-05;7948;1097;0,121282476506357
"Lista del apruebo";"SAN PEDRO DE LA PAZ";1775,974;8;0,00444834699097294;7,90014859894618;0,00354609929078014;0,0280147113437808;87986;15280;0,147967385199388
"Lista del apruebo";"SAN RAFAEL";527;8;0,00131999616224266;0,69563797750188;0,00354609929078014;0,00246680133865915;6872;1623;0,191053560918187
"Lista del apruebo";"SAN RAMON";2255,209;6;0,00564870441186926;12,7390090279873;0,00265957446808511;0,0338803431595406;54067;16941;0,23857875168995
"Lista del apruebo";"SAN ROSENDO";642;6;0,00160804086557834;1,03236223570129;0,00265957446808511;0,00274564424388642;2590;207;0,0740078655702539
"Lista del apruebo";"SAN VICENTE";1692;6;0,00423801424386067;7,17072010061226;0,00265957446808511;0,019071064097373;41016;7479;0,154222084751005
"Lista del apruebo";"SANTA BARBARA";723;6;0,00181092452618869;1,30929843243442;0,00265957446808511;0,00348217668200645;12756;2028;0,137175324675325
"Lista del apruebo";"SANTA CRUZ";1635;6;0,0040952442604682;6,69572436586552;0,00265957446808511;0,0178077775687913;31855;5184;0,139960582089149
"Lista del apruebo";"SANTA JUANA";821;8;0,00205638870816171;1,68829512940076;0,00354609929078014;0,00598686216099562;9646;3503;0,266408091870104
"Lista del apruebo";"SANTA MARIA";1378;9;0,00345152696692672;4,75620416042502;0,00398936170212766;0,0189742187250998;12821;1329;0,0939222614840989
"Lista del apruebo";"SANTIAGO";1792,255;8;0,00448912660675562;8,0456596065908;0,00354609929078014;0,0285307078247901;113873;9440;0,0765531614671608
"Lista del apruebo";"SANTO DOMINGO";782;7;0,00195870398268265;1,53170651445783;0,00310283687943262;0,00475263546152697;8109;1251;0,133653846153846
"Lista del apruebo";"SIERRA GORDA";221;6;0,000553546777714663;0,12233383787494;0,00265957446808511;0,000325355951795054;1968;135;0,0641940085592011
"Lista del apruebo";"TALAGANTE";2222,792;6;0,00556750836710376;12,3754130583313;0,00265957446808511;0,0329133326019449;69356;13988;0,167834517181801
"Lista del apruebo";"TALCA";3225,028;8;0,0080778455087763;26,0512779454778;0,00354609929078014;0,0923804182463752;213004;42220;0,165423314421841
"Lista del apruebo";"TALCAHUANO";2520,152;8;0,00631231682783331;15,9079978782978;0,00354609929078014;0,0564113399939638;138300;24948;0,152822699206116
"Lista del apruebo";"TALTAL";444;6;0,00111210302853082;0,493773744667682;0,00265957446808511;0,00131322804432894;6029;2097;0,25806054639429
"Lista del apruebo";"TEMUCO";1444,487;7;0,00361805938597611;5,22623974827047;0,00310283687943262;0,0162161694316903;275084;48559;0,150038777294735
"Lista del apruebo";"TENO";699;8;0,00175081084897081;1,2238167834306;0,00354609929078014;0,00433977582776807;23523;4217;0,152018745493872
"Lista del apruebo";"TEODORO SCHMIDT";382;7;0,00095680936238462;0,365501176430925;0,00310283687943262;0,00113409052970588;10816;3665;0,253090256197776
"Lista del apruebo";"TIERRA AMARILLA";784;6;0,00196371345578414;1,53955134933477;0,00265957446808511;0,00409455146099672;9153;2830;0,23616790453142
"Lista del apruebo";"TILTIL";631;7;0,00158048876352015;0,997288409781212;0,00310283687943262;0,00309442325729986;11914;3031;0,202810304449649
"Lista del apruebo";"TIRUA";65;6;0,00016280787579843;0,010582511926898;0,00265957446808511;2,81449785289839e-05;7721;3099;0,28641404805915
"Lista del apruebo";"TOCOPILLA";591;6;0,00148029930149034;0,874856887180792;0,00265957446808511;0,00232674704037445;13346;3317;0,199063794034688
"Lista del apruebo";"TOLTEN";194;7;0,000485918890844545;0,0942682648238418;0,00310283687943262;0,000292499048655538;4514;3892;0,463002617178206
"Lista del apruebo";"TOME";2720;8;0,00681288341802662;18,5310428970324;0,00354609929078014;0,065712918074583;45115;10843;0,193770327745809
"Lista del apruebo";"TRAIGUEN";1027;5;0,0025723644376152;2,64181827743081;0,00221631205673759;0,00585509369997963;10890;4501;0,292443635891105
"Lista del apruebo";"TUCAPEL";881;6;0,00220667290120641;1,94407882596285;0,00265957446808511;0,00517042240947567;10657;2763;0,205886736214605
"Lista del apruebo";"VALDIVIA";1888,136;6;0,00472928325197761;8,929529962256;0,00265957446808511;0,023748749899617;137034;22331;0,140124870580115
"Lista del apruebo";"VALLENAR";1575,257;6;0,00394560378471704;6,21533998110201;0,00265957446808511;0,0165301595242075;31601;8938;0,220479044870372
"Lista del apruebo";"VALPARAISO";13,396;7;3,35534508337811e-05;0,000449482027369331;0,00310283687943262;1,39466941116371e-06;201115;42257;0,17363131338034
"Lista del apruebo";"VICHUQUEN";758;8;0,00189859030546477;1,4391314515423;0,00354609929078014;0,00510330301965353;2852;1754;0,380807642205818
"Lista del apruebo";"VICTORIA";424,867;5;0,00106417990410541;0,452134923317553;0,00221631205673759;0,00100207208182082;20441;9906;0,32642435825617
"Lista del apruebo";"VICUNA";2060;7;0,00515975729453486;10,6291000267418;0,00310283687943262;0,0329803635581528;21473;4219;0,164214541491515
"Lista del apruebo";"VILCUN";2060;7;0,00515975729453486;10,6291000267418;0,00310283687943262;0,0329803635581528;14561;8849;0,378000854335754
"Lista del apruebo";"VILLA ALEGRE";987;6;0,00247217497558539;2,44003670090278;0,00265957446808511;0,00648945931091166;9469;4702;0,331804389245642
"Lista del apruebo";"VILLA ALEMANA";3874;9;0,00970334939758644;37,5907755662499;0,00398936170212766;0,149963200397273;128625;21425;0,142785738087304
"Lista del apruebo";"VILLARRICA";1557;7;0,00389987480951009;6,07210507840721;0,00310283687943262;0,018840751573072;46911;15310;0,246058404718664
"Lista del apruebo";"VINA DEL MAR";825,82;7;0,0020684615383363;1,70817690758888;0,00310283687943262;0,00530019430546197;232645;38882;0,1431975457321
"Lista del apruebo";"VITACURA";980,723;7;0,00245645274425637;2,40909970470534;0,00310283687943262;0,00747504340998996;68102;2280;0,0323946463584439
"Lista del apruebo";"YERBAS BUENAS";1677;6;0,0042004431955995;7,04414323902036;0,00265957446808511;0,0187344235080329;12535;4556;0,26657305014335
"Lista del apruebo";"YUMBEL";778;6;0,00194868503647967;1,51607695838118;0,00265957446808511;0,00403211957016273;14297;3884;0,2136296133326
"Lista del apruebo";"YUNGAY";894;5;0,0022392344763661;2,00187562187129;0,00221631205673759;0,00443678107684241;15537;3029;0,163147689324572
"Lista del apruebo";"ZAPALLAR";720;9;0,00180341031653646;1,29845542790625;0,00398936170212766;0,00518000835600897;5705;2273;0,284908498370519
"Nueva Constitucion";"ALGARROBO";417;8;0,00166995575866703;0,696371551364151;0,00516462233699161;0,00359649606902079;14289;1036;0,0676019575856444
"Nueva Constitucion";"ALHUE";296;5;0,00118538826034878;0,350874925063238;0,00322788896061975;0,00113258529716991;3768;449;0,106473796537823
"Nueva Constitucion";"ALTO BIOBIO";76;6;0,000304356445224686;0,0231310898370762;0,00387346675274371;8,95975074386423e-05;4962;4414;0,470776450511945
"Nueva Constitucion";"ALTO DEL CARMEN";126;6;0,00050459094866198;0,0635784595314094;0,00387346675274371;0,000246269049185576;3020;971;0,243297419193185
"Nueva Constitucion";"ANCUD";1114;6;0,0044612247365829;4,96980435655335;0,00387346675274371;0,0192503719427502;31751;7804;0,197294905827329
"Nueva Constitucion";"ANGOL";1781;5;0,0071323530124364;12,7027207151492;0,00322788896061975;0,0410029719662661;39077;8438;0,177586025465642
"Nueva Constitucion";"ANTOFAGASTA";867,138;4;0,00347261893683216;3,01123983964676;0,0025823111684958;0,00777595826893935;303178;59246;0,163471514027769
"Nueva Constitucion";"ANTUCO";316;6;0,0012654820617237;0,399892331504688;0,00387346675274371;0,00154896965076057;2709;561;0,171559633027523
"Nueva Constitucion";"ARAUCO";1570;6;0,00628736340793102;9,8711605504517;0,00387346675274371;0,0382356122031699;38500;7325;0,159847244953628
"Nueva Constitucion";"ARICA";2096,513;6;0,00839588479009661;17,6020816089398;0,00387346675274371;0,0681810778913098;117785;30621;0,20633262806086
"Nueva Constitucion";"AYSEN";2096,513;6;0,00839588479009661;17,6020816089398;0,00387346675274371;0,0681810778913098;21427;5030;0,190119817061647
"Nueva Constitucion";"BUIN";2021,612;5;0,00809592949925748;16,3668282268529;0,00322788896061975;0,0528303041538183;54389;18926;0,258146354770511
"Nueva Constitucion";"BULNES";1003;6;0,00401670413895211;4,02875425136896;0,00387346675274371;0,0156052456476525;14460;4906;0,253330579365899
"Nueva Constitucion";"CABILDO";520;8;0,00208243883574785;1,08286819458888;0,00516462233699161;0,00559260526579152;16783;4286;0,203426835635294
"Nueva Constitucion";"CABRERO";1949;6;0,0078051409439857;15,2122196998281;0,00387346675274371;0,0589240272427171;28579;3080;0,0972867115196311
"Nueva Constitucion";"CALAMA";1099,559;4;0,00440339300730014;4,84179041171394;0,0025823111684958;0,0125030094556848;112955;14120;0,111115482982491
"Nueva Constitucion";"CALBUCO";1485;6;0,00594696475208762;8,83124265685011;0,00387346675274371;0,0342075248167209;21662;14553;0,401850062128952
"Nueva Constitucion";"CALDERA";955;6;0,00382447901565231;3,65237745994795;0,00387346675274371;0,0141473626595789;10483;3320;0,24052742157502
"Nueva Constitucion";"CALERA";1564;8;0,00626333526751854;9,795856358399;0,00516462233699161;0,0505918985585487;44381;10724;0,194610289447419
"Nueva Constitucion";"CALERA DE TANGO";1132;5;0,00453330915782033;5,13170596665261;0,00322788896061975;0,0165645770389045;24769;6726;0,213557707572631
"Nueva Constitucion";"CALLE LARGA";493;8;0,00197431220389171;0,973335916518615;0,00516462233699161;0,00502691241584824;9204;1216;0,116698656429942
"Nueva Constitucion";"CAMARONES";86;6;0,000344403345912145;0,0296186877484445;0,00387346675274371;0,000114727002253497;613;832;0,575778546712803
"Nueva Constitucion";"CANETE";729;6;0,00291941906011574;2,12825649482437;0,00387346675274371;0,00824373077401307;28604;5588;0,163430042115115
"Nueva Constitucion";"CARAHUE";328;7;0,00131353834254865;0,430840576355956;0,00451904454486766;0,00194698775628902;11938;10887;0,47697699890471
"Nueva Constitucion";"CARTAGENA";599;8;0,00239880935117878;1,43688680135609;0,00516462233699161;0,00742097767001207;26667;2610;0,0891484783276975
"Nueva Constitucion";"CASABLANCA";576;8;0,00230670147959762;1,32866005224823;0,00516462233699161;0,00686202738410965;30151;2925;0,0884327004474544
"Nueva Constitucion";"CASTRO";1009;6;0,00404073227936458;4,07709886987887;0,00387346675274371;0,0157925069201247;45636;10864;0,192283185840708
"Nueva Constitucion";"CATEMU";375;8;0,0015017587757797;0,563159540917388;0,00516462233699161;0,00290850634431188;10387;2289;0,180577469233197
"Nueva Constitucion";"CAUQUENES";375;8;0,0015017587757797;0,563159540917388;0,00516462233699161;0,00290850634431188;30737;10196;0,249089976302739
"Nueva Constitucion";"CERRO NAVIA";2465,293;6;0,00987273439364872;24,3391829915214;0,00387346675274371;0,0942770161066033;80193;36766;0,31434947289221
"Nueva Constitucion";"CHANARAL";403;6;0,00161389009770459;0,650397709374948;0,00387346675274371;0,00251929390332453;9052;1615;0,151401518702541
"Nueva Constitucion";"CHIGUAYANTE";3216;8;0,0128790832610867;41,4191317676549;0,00516462233699161;0,213914173106029;122986;23765;0,161940974848553
"Nueva Constitucion";"CHILLAN";1252,911;6;0,00501752023872246;6,28650629981799;0,00387346675274371;0,0243505731432589;142414;26429;0,156530030857068
"Nueva Constitucion";"CHILLAN VIEJO";1578;6;0,00631940092848098;9,97201466514299;0,00387346675274371;0,0386262672633041;25226;7096;0,219540869995669
"Nueva Constitucion";"CHIMBARONGO";1578;6;0,00631940092848098;9,97201466514299;0,00387346675274371;0,0386262672633041;25839;6365;0,197646255123587
"Nueva Constitucion";"CHOLCHOL";207;7;0,000828970844230395;0,171596964755692;0,00451904454486766;0,000775454327495057;4187;5970;0,587771979915329
"Nueva Constitucion";"CHONCHI";334;6;0,00133756648296112;0,446747205309014;0,00387346675274371;0,00173046044664563;10763;4264;0,283755906035802
"Nueva Constitucion";"COBQUECURA";367;6;0,00146972125522973;0,539387700669313;0,00387346675274371;0,00208930032538146;2245;2064;0,478997447203527
"Nueva Constitucion";"COCHRANE";273;6;0,00109328038876762;0,298465546133561;0,00387346675274371;0,00115609636978784;1993;411;0,170965058236273
"Nueva Constitucion";"COELEMU";830;6;0,00332389275705907;2,75883098835903;0,00387346675274371;0,0106862401098478;10199;3521;0,256632653061225
"Nueva Constitucion";"COIHUECO";792;6;0,00317171453444673;2,51199791128181;0,00387346675274371;0,00973014039231172;16938;4378;0,20538562582098
"Nueva Constitucion";"COLLIPULLI";779;5;0,00311965356355303;2,43021012600781;0,00322788896061975;0,00784444843772696;13598;6022;0,306931702344546
"Nueva Constitucion";"CONCEPCION";2801,661;8;0,0112197839826926;31,4340312127346;0,00516462233699161;0,162344899742981;194481;24505;0,111902130729818
"Nueva Constitucion";"CONCHALI";2801,661;8;0,0112197839826926;31,4340312127346;0,00516462233699161;0,162344899742981;63130;25494;0,287664740927965
"Nueva Constitucion";"CONCON";2661,273;6;0,0106575735533215;28,3627127429687;0,00387346675274371;0,109862024827509;63924;14147;0,181206850174841
"Nueva Constitucion";"CONSTITUCION";1327;7;0,00531422372122577;7,0519748780666;0,00451904454486766;0,0318681886032706;46139;10135;0,180100934712301
"Nueva Constitucion";"CONTULMO";317;6;0,00126948675179244;0,402427300318204;0,00387346675274371;0,00155878876817897;3391;980;0,224204987417067
"Nueva Constitucion";"COPIAPO";2496,174;6;0,00999640322766166;24,9527618304051;0,00387346675274371;0,0966536933392064;132085;31579;0,192950190634471
"Nueva Constitucion";"CORONEL";3561;8;0,014260701334804;50,7823574532372;0,00516462233699161;0,262271697628081;98649;15205;0,133548228432905
"Nueva Constitucion";"CORRAL";255;4;0,0010211959675302;0,2604049717202;0,0025823111684958;0,000672446666804907;3287;1112;0,252784723800864
"Nueva Constitucion";"CUNCO";605;7;0,00242283749159125;1,46581668241271;0,00451904454486766;0,00662409088243315;12256;4438;0,265844015814065
"Nueva Constitucion";"CURACAUTIN";382;5;0,00152979160626092;0,584380393591672;0,00322788896061975;0,00188631502127719;11519;2401;0,172485632183908
"Nueva Constitucion";"CURACAVI";1948;5;0,00780113625391696;15,1966134226302;0,00322788896061975;0,0490529807057141;26183;5015;0,160747483813065
"Nueva Constitucion";"CURACO DE VELEZ";101;6;0,000404473696943333;0,0408518433912766;0,00387346675274371;0,000158238257164403;3249;873;0,2117903930131
"Nueva Constitucion";"CURANILAHUE";1386;6;0,00555050043528178;7,69299360330054;0,00387346675274371;0,0297985549514547;25250;2851;0,101455464218355
"Nueva Constitucion";"CURARREHUE";102;7;0,000408478387012079;0,041664795475232;0,00451904454486766;0,000188285066705374;4285;3240;0,430564784053156
"Nueva Constitucion";"CUREPTO";296;7;0,00118538826034878;0,350874925063238;0,00451904454486766;0,00158561941603787;6191;2152;0,257940788685125
"Nueva Constitucion";"CURICO";2829,024;7;0,0113293643170437;32,0510435576603;0,00451904454486766;0,14484009354656;123665;19162;0,13416230824704
"Nueva Constitucion";"DALCAHUE";387;6;0,00154981505660465;0,599778426906;0,00387346675274371;0,00232322179563331;14640;3315;0,184628237259816
"Nueva Constitucion";"DIEGO DE ALMAGRO";564;6;0,00225864519877267;1,27387589210779;0,00387346675274371;0,00493431591520124;6833;961;0,123299974339235
"Nueva Constitucion";"EL CARMEN";638;6;0,00255499226385987;1,63008506434259;0,00387346675274371;0,00631408030087512;7137;3257;0,313353857994997
"Nueva Constitucion";"EL MONTE";638;6;0,00255499226385987;1,63008506434259;0,00387346675274371;0,00631408030087512;20588;11540;0,359188247011952
"Nueva Constitucion";"EL QUISCO";469;8;0,00187819964224181;0,880875632211411;0,00516462233699161;0,00454938996623066;15141;3891;0,204445145018916
"Nueva Constitucion";"EL TABO";533;8;0,00213449980664155;1,13768839693995;0,00516462233699161;0,00587573090737222;14369;200;0,0137277781591049
"Nueva Constitucion";"EMPEDRADO";159;7;0,000636745720930594;0,101242569627964;0,00451904454486766;0,000457519681985636;2397;1319;0,354951560818084
"Nueva Constitucion";"ERCILLA";159;7;0,000636745720930594;0,101242569627964;0,00451904454486766;0,000457519681985636;4353;4284;0,496005557485238
"Nueva Constitucion";"FLORIDA";374;8;0,00149775408571096;0,560160028055897;0,00516462233699161;0,00289301499318733;5275;3691;0,411666294891814
"Nueva Constitucion";"FREIRE";524;7;0,00209845759602284;1,09959178031597;0,00451904454486766;0,00496910423641818;17467;8187;0,319131519451158
"Nueva Constitucion";"FREIRINA";611;6;0,00244686563200373;1,49503490115428;0,00387346675274371;0,00579096798381257;3950;1719;0,303228082554242
"Nueva Constitucion";"FRESIA";321;3;0,00128550551206742;0,412647269373643;0,00193673337637185;0,000799187739264642;7635;3158;0,292597053645882
"Nueva Constitucion";"FRUTILLAR";559;3;0,00223862174842894;1,25138955737178;0,00193673337637185;0,00242360792260512;12883;4959;0,277939692859545
"Nueva Constitucion";"FUTRONO";285;4;0,00114133666959257;0,325280950833883;0,0025823111684958;0,000839976632237271;9023;5751;0,389264924868011
"Nueva Constitucion";"GALVARINO";217;5;0,000869017744917854;0,188576850647174;0,00322788896061975;0,000608705134432454;5312;3925;0,424921511313197
"Nueva Constitucion";"GORBEA";532;7;0,0021304951165728;1,13342340201673;0,00451904454486766;0,00512199084190905;10983;3344;0,233405458225728
"Nueva Constitucion";"HIJUELAS";948;8;0,00379644618517109;3,59903098354219;0,00516462233699161;0,0185876358091269;12139;7156;0,370873283233998
"Nueva Constitucion";"HUALANE";239;7;0,000957120926430263;0,228751901416833;0,00451904454486766;0,00103374003222584;8855;930;0,0950434338272867
"Nueva Constitucion";"HUALPEN";3572;8;0,0143047529255603;51,0965774501012;0,00516462233699161;0,263894525242614;69987;9146;0,115577571935855
"Nueva Constitucion";"HUALQUI";997;8;0,00399267599853963;3,98069797054402;0,00516462233699161;0,0205588016554888;19233;4222;0,180004263483266
"Nueva Constitucion";"HUASCO";439;6;0,00175805894017944;0,771787874738773;0,00387346675274371;0,00298949467297136;5983;1009;0,144307780320366
"Nueva Constitucion";"HUECHURABA";3489;6;0,0139723636498543;48,7495767743418;0,00387346675274371;0,18882986484574;54730;27915;0,33776998003509
"Nueva Constitucion";"INDEPENDENCIA";2628;6;0,0105243255006642;27,6579274157454;0,00387346675274371;0,107132062294688;33977;6812;0,167005810390056
"Nueva Constitucion";"ISLA DE MAIPO";1289;5;0,00516204549861343;6,65387664771271;0,00322788896061975;0,0214779749764774;24174;8501;0,260168324407039
"Nueva Constitucion";"LA CRUZ";689;8;0,00275923145736591;1,90111047412511;0,00516462233699161;0,00981851761975524;13129;3660;0,217999880874382
"Nueva Constitucion";"LA FLORIDA";1715,737;7;0,00687099492447983;11,7888202187423;0,00451904454486766;0,0532742036999327;307820;64814;0,173934745621709
"Nueva Constitucion";"LA GRANJA";1676,785;8;0,00671500423692205;11,2596183794073;0,00516462233699161;0,0581516765882884;84338;22359;0,209556032503257
"Nueva Constitucion";"LA LIGUA";893;8;0,00357618823139006;3,19353609063133;0,00516462233699161;0,0164934078276634;28082;9346;0,249706102383242
"Nueva Constitucion";"LA PINTANA";1108,071;7;0,00443748092916531;4,91704393066113;0,00451904454486766;0,0222203405517288;141226;48141;0,254220640343883
"Nueva Constitucion";"LA REINA";2146;7;0,00859406488752864;18,4428632486365;0,00451904454486766;0,0833441205554908;79384;4444;0,0530133129741852
"Nueva Constitucion";"LA SERENA";2146;7;0,00859406488752864;18,4428632486365;0,00451904454486766;0,0833441205554908;185943;43292;0,188854232556111
"Nueva Constitucion";"LAGO RANCO";213;4;0,000852998984642871;0,181688783728931;0,0025823111684958;0,000469176975413638;5260;2854;0,351737737244269
"Nueva Constitucion";"LAJA";2079;6;0,00832575065292267;17,3092356074262;0,00387346675274371;0,067046748640773;13860;3887;0,219022933453541
"Nueva Constitucion";"LANCO";310;4;0,00124145392131122;0,384850715606478;0,0025823111684958;0,000993804301114211;12267;3354;0,214710966007298
"Nueva Constitucion";"LAUTARO";1099;5;0,00440115438555171;4,83686866972133;0,00322788896061975;0,015612874982961;30884;4273;0,121540518246722
"Nueva Constitucion";"LEBU";1099;5;0,00440115438555171;4,83686866972133;0,00322788896061975;0,015612874982961;17013;7551;0,307401074743527
"Nueva Constitucion";"LICANTEN";303;7;0,00121342109083;0,36766659052149;0,00451904454486766;0,00166150170022623;5776;1146;0,165559086969084
"Nueva Constitucion";"LIMACHE";1439,05;8;0,00576294924342875;8,29317210875614;0,00516462233699161;0,0428311019173977;32969;13350;0,288218657570327
"Nueva Constitucion";"LLAILLAY";685;8;0,00274321269709092;1,87910069750728;0,00516462233699161;0,00970484543580261;16434;6937;0,296820846348038
"Nueva Constitucion";"LLANQUIHUE";603;3;0,00241482811145376;1,45614135120662;0,00193673337637185;0,00282015755559706;15460;3302;0,175994030487155
"Nueva Constitucion";"LO BARNECHEA";873;7;0,00349609443001515;3,05209043740322;0,00451904454486766;0,0137925326415898;96455;21789;0,184271506376645
"Nueva Constitucion";"LO PRADO";3605;6;0,0144369076978289;52,0450522506731;0,00387346675274371;0,201594779537791;60190;18619;0,236254742478651
"Nueva Constitucion";"LONCOCHE";726;7;0,0029074049899095;2,1107760226743;0,00451904454486766;0,00953869087070374;14350;5535;0,278350515463918
"Nueva Constitucion";"LONQUIMAY";156;5;0,000624731650724356;0,0974581375129995;0,00322788896061975;0,000314584046200773;4207;6503;0,60718954248366
"Nueva Constitucion";"LOS ALAMOS";720;6;0,00288337684949703;2,07603133163786;0,00387346675274371;0,00804143834075349;14826;5739;0,279066374908826
"Nueva Constitucion";"LOS ANDES";2177;8;0,00871821027965976;18,9795437788193;0,00516462233699161;0,0980221757460002;66047;8131;0,109614710561083
"Nueva Constitucion";"LOS ANGELES";2606,386;6;0,0104377681295183;27,2048527240226;0,00387346675274371;0,105377092539791;178149;26771;0,130641225844232
"Nueva Constitucion";"LOS LAGOS";390;4;0,00156182912681089;0,609113359456247;0,0025823111684958;0,00157292023100387;14639;5211;0,262518891687657
"Nueva Constitucion";"LOS MUERMOS";409;3;0,00163791823811706;0,669908559389878;0,00193673337637185;0,00129743426608756;10532;4219;0,286014507491018
"Nueva Constitucion";"LOS SAUCES";385;5;0,00154180567646716;0,593595185439857;0,00322788896061975;0,00191605934615835;3135;1938;0,382022471910112
"Nueva Constitucion";"LOTA";1699,793;6;0,00680714414602375;11,5707359694021;0,00387346675274371;0,0448188610822549;36788;7342;0,166372082483571
"Nueva Constitucion";"LUMACO";202;5;0,000808947393886666;0,163407373565107;0,00322788896061975;0,000527460857214676;5005;3798;0,43144382596842
"Nueva Constitucion";"MACUL";1929,439;8;0,00772680520155096;14,9083993012753;0,00516462233699161;0,0769962520401564;72565;9482;0,115567906200105
"Nueva Constitucion";"MAFIL";191;4;0,000764895803130461;0,146095098397918;0,0025823111684958;0,000377263004255437;4018;2197;0,353499597747385
"Nueva Constitucion";"MARIA PINTO";630;5;0,0025229547433099;1,58946148828524;0,00322788896061975;0,00513060519136616;7419;4514;0,378278722869354
"Nueva Constitucion";"MARIQUINA";400;4;0,00160187602749835;0,640750410999339;0,0025823111684958;0,00165461694254187;13257;2777;0,173194461768741
"Nueva Constitucion";"MAULE";400;4;0,00160187602749835;0,640750410999339;0,0025823111684958;0,00165461694254187;15224;8002;0,344527684491518
"Nueva Constitucion";"MAULLIN";891;6;0,00356817885125257;3,17924735646604;0,00387346675274371;0,0123147089340195;8550;3149;0,269168304983332
"Nueva Constitucion";"MEJILLONES";372;4;0,00148974470557346;0,554185030473329;0,0025823111684958;0,00143107819360446;7298;2268;0,23708969266151
"Nueva Constitucion";"MELIPEUCO";183;5;0,000732858282580494;0,13411306571223;0,00322788896061975;0,00043290208428738;2937;1562;0,34718826405868
"Nueva Constitucion";"MELIPILLA";183;5;0,000732858282580494;0,13411306571223;0,00322788896061975;0,00043290208428738;83207;21432;0,204818471124533
"Nueva Constitucion";"MOLINA";1406;7;0,0056305942366567;7,91661549673931;0,00451904454486766;0,0357755380743545;36015;5240;0,127014907283966
"Nueva Constitucion";"MULCHEN";1376;6;0,00551045353459432;7,58238406360178;0,00387346675274371;0,0293701125768952;19881;6009;0,232097334878331
"Nueva Constitucion";"NACIMIENTO";725;6;0,00290340029984076;2,10496521738455;0,00387346675274371;0,00815351278522098;18327;4826;0,208439511078478
"Nueva Constitucion";"NAVIDAD";333;2;0,00133356179289238;0,444076077033161;0,0012911555842479;0,000573371306692267;3139;2149;0,406391830559758
"Nueva Constitucion";"NEGRETE";317;6;0,00126948675179244;0,402427300318204;0,00387346675274371;0,00155878876817897;7074;1455;0,170594442490327
"Nueva Constitucion";"NINHUE";298;6;0,00119339764048627;0,355632496864908;0,00387346675274371;0,00137753065280145;3056;1314;0,300686498855835
"Nueva Constitucion";"NIQUEN";504;6;0,00201836379464792;1,01725535250255;0,00387346675274371;0,00394030478696921;6808;1566;0,187007403869119
"Nueva Constitucion";"NOGALES";822;8;0,00329185523650911;2,70590500441048;0,00516462233699161;0,0139749774275558;14938;11868;0,442736700738641
"Nueva Constitucion";"NUEVA IMPERIAL";795;7;0,00318372860465297;2,53106424069911;0,00451904454486766;0,0114379920496409;17615;12918;0,423083221432548
"Nueva Constitucion";"NUNOA";2286,829;8;0,00915804138522005;20,9428746229214;0,00516462233699161;0,108162038078354;119647;6288;0,0499305197125501
"Nueva Constitucion";"OLMUE";21;4;8,40984914436633e-05;0,00176606832031693;0,0025823111684958;4,56053794788103e-06;12123;4008;0,248465687186163
"Nueva Constitucion";"OSORNO";675,729;3;0,00270608521546358;1,82858025655999;0,00193673337637185;0,00354147241425434;128174;32946;0,204481132075472
"Nueva Constitucion";"PADRE HURTADO";1794,401;5;0,00718601986404766;12,894601230067;0,00322788896061975;0,0416223409621271;43357;10247;0,191161107380046
"Nueva Constitucion";"PADRE LAS CASAS";1593;7;0,00637947127951217;10,1624977482629;0,00451904454486766;0,0459247800115173;55108;22468;0,289625657419821
"Nueva Constitucion";"PAILLACO";383;4;0,00153379629632967;0,587443981494263;0,0025823111684958;0,00151696315427828;13866;4253;0,234725978254871
"Nueva Constitucion";"PAINE";1271,471;5;0,00509184728639838;6,47413616108424;0,00322788896061975;0,020897792643913;56252;13932;0,198506782172575
"Nueva Constitucion";"PANGUIPULLI";1144;4;0,00458136543864528;5,2410820618102;0,0025823111684958;0,0135341047432155;23033;9490;0,291793499984626
"Nueva Constitucion";"PANQUEHUE";343;8;0,00137360869357983;0,471147781897883;0,00516462233699161;0,00243330035841386;6030;1717;0,22163418097328
"Nueva Constitucion";"PAPUDO";225;8;0,000901055265467821;0,20273743473026;0,00516462233699161;0,00104706228395228;5016;721;0,125675440125501
"Nueva Constitucion";"PELARCO";255;7;0,0010211959675302;0,2604049717202;0,00451904454486766;0,00117678166690859;4214;2042;0,326406649616368
"Nueva Constitucion";"PEMUCO";427;6;0,00171000265935449;0,730171135544366;0,00387346675274371;0,00282829361734422;5623;2886;0,339170290280879
"Nueva Constitucion";"PENAFLOR";2600,942;5;0,010415966596784;27,0913249921726;0,00322788896061975;0,0874477888707961;81888;9051;0,0995282552040379
"Nueva Constitucion";"PENALOLEN";3538,128;7;0,0141691060635517;50,132110898422;0,00451904454486766;0,226549242278214;180311;53804;0,229818678854409
